OrderID,CustomerID,OrderAmount,OrderDate
O078353,C0353,501.54,2024-08-30
O078354,C0354,518.02,2024-08-31
O078355,C0355,535.29,2024-09-01
O078356,C0356,552.79,2024-09-02
O078357,C0357,569.03,2024-09-03
O078358,C0358,586.54,2024-09-04
O078359,C0359,603.35,2024-09-05
O078360,C0360,620.35,2024-09-06
O078361,C0361,637.36,2024-09-07
O078362,C0362,654.43,2024-09-08
O078363,C0363,671.06,2024-09-09
O078364,C0364,688.52,2024-09-10
O078365,C0365,705.24,2024-09-11
O078366,C0366,722.58,2024-09-12
O078367,C0367,739.33,2024-09-13
O078368,C0368,756.22,2024-09-14
O078369,C0369,773.24,2024-09-15
O078370,C0370,790.39,2024-09-16
O078371,C0371,807.81,2024-09-17
O078372,C0372,824.8,2024-09-18
O078373,C0373,841.18,2024-09-19
O078374,C0374,858.7,2024-09-20
O078375,C0375,875.7,2024-09-21
O078376,C0376,892.73,2024-09-22
O078377,C0377,909.16,2024-09-23
O078378,C0378,926.83,2024-09-24
O078379,C0379,943.49,2024-09-25
O078380,C0380,961.0,2024-09-26
O078381,C0381,977.87,2024-09-27
O078382,C0382,994.13,2024-09-28
O078383,C0383,1011.61,2024-09-29
O078384,C0384,1028.44,2024-09-30
O078385,C0385,1045.54,2024-10-01
O078386,C0386,1062.18,2024-10-02
O078387,C0387,1079.32,2024-10-03
O078388,C0388,1096.95,2024-10-04
O078389,C0389,1113.5,2024-10-05
O078390,C0390,1130.32,2024-10-06
O078391,C0391,1147.29,2024-10-07
O078392,C0392,1164.32,2024-10-08
O078393,C0393,1181.28,2024-10-09
O078394,C0394,1198.81,2024-10-10
O078395,C0395,1215.61,2024-10-11
O078396,C0396,1232.98,2024-10-12
O078397,C0397,1249.18,2024-10-13
O078398,C0398,1266.23,2024-10-14
O078399,C0399,1283.34,2024-10-15
O078400,C0400,1300.06,2024-10-16
O078401,C0401,1317.1,2024-10-17
O078402,C0402,1334.29,2024-10-18
O078403,C0403,1351.77,2024-10-19
O078404,C0404,1368.48,2024-10-20
O078405,C0405,1385.04,2024-10-21
O078406,C0406,1402.14,2024-10-22
O078407,C0407,1419.22,2024-10-23
O078408,C0408,1436.61,2024-10-24
O078409,C0409,1453.74,2024-10-25
O078410,C0410,1470.33,2024-10-26
O078411,C0411,1487.62,2024-10-27
O078412,C0412,1504.91,2024-10-28
O078413,C0413,1521.94,2024-10-29
O078414,C0414,1538.75,2024-10-30
O078415,C0415,1555.84,2024-10-31
O078416,C0416,1572.42,2024-11-01
O078417,C0417,1589.18,2024-11-02
O078418,C0418,1606.31,2024-11-03
O078419,C0419,1623.01,2024-11-04
O078420,C0420,1640.55,2024-11-05
O078421,C0421,1657.48,2024-11-06
O078422,C0422,1674.68,2024-11-07
O078423,C0423,1691.57,2024-11-08
O078424,C0424,1708.7,2024-11-09
O078425,C0425,1725.64,2024-11-10
O078426,C0426,1742.88,2024-11-11
O078427,C0427,1759.73,2024-11-12
O078428,C0428,1776.51,2024-11-13
O078429,C0429,1793.22,2024-11-14
O078430,C0430,1810.2,2024-11-15
O078431,C0431,1827.38,2024-11-16
O078432,C0432,1844.87,2024-11-17
O078433,C0433,1861.53,2024-11-18
O078434,C0434,1878.72,2024-11-19
O078435,C0435,1895.1,2024-11-20
O078436,C0436,1912.8,2024-11-21
O078437,C0437,1929.51,2024-11-22
O078438,C0438,1946.98,2024-11-23
O078439,C0439,1963.4,2024-11-24
O078440,C0440,1980.4,2024-11-25
O078441,C0441,1997.17,2024-11-26
O078442,C0442,2014.65,2024-11-27
O078443,C0443,2031.12,2024-11-28
O078444,C0444,2048.34,2024-11-29
O078445,C0445,2065.89,2024-11-30
O078446,C0446,2082.61,2024-12-01
O078447,C0447,2099.31,2024-12-02
O078448,C0448,2116.78,2024-12-03
O078449,C0449,2133.8,2024-12-04
O078450,C0450,2150.38,2024-12-05
O078451,C0451,2167.88,2024-12-06
O078452,C0452,2184.59,2024-12-07
O078453,C0453,2201.62,2024-12-08
O078454,C0454,2218.59,2024-12-09
O078455,C0455,2235.98,2024-12-10
O078456,C0456,2252.89,2024-12-11
O078457,C0457,2269.35,2024-12-12
O078458,C0458,2286.61,2024-12-13
O078459,C0459,2303.31,2024-12-14
O078460,C0460,2320.46,2024-12-15
O078461,C0461,2337.2,2024-12-16
O078462,C0462,2354.29,2024-12-17
O078463,C0463,2371.97,2024-12-18
O078464,C0464,2388.87,2024-12-19
O078465,C0465,2405.53,2024-12-20
O078466,C0466,2422.07,2024-12-21
O078467,C0467,2439.9,2024-12-22
O078468,C0468,2456.96,2024-12-23
O078469,C0469,2473.55,2024-12-24
O078470,C0470,2490.1,2024-12-25
O078471,C0471,2507.19,2024-12-26
O078472,C0472,2524.41,2024-12-27
O078473,C0473,2541.87,2024-12-28
O078474,C0474,2558.68,2024-12-29
O078475,C0475,2575.55,2024-12-30
O078476,C0476,2592.39,2024-01-01
O078477,C0477,2609.28,2024-01-02
O078478,C0478,2626.2,2024-01-03
O078479,C0479,2643.57,2024-01-04
O078480,C0480,2660.02,2024-01-05
O078481,C0481,2677.14,2024-01-06
O078482,C0482,2694.34,2024-01-07
O078483,C0483,2711.57,2024-01-08
O078484,C0484,2728.28,2024-01-09
O078485,C0485,2745.13,2024-01-10
O078486,C0486,2762.67,2024-01-11
O078487,C0487,2779.72,2024-01-12
O078488,C0488,2796.73,2024-01-13
O078489,C0489,2813.47,2024-01-14
O078490,C0490,2830.14,2024-01-15
O078491,C0491,2847.64,2024-01-16
O078492,C0492,2864.36,2024-01-17
O078493,C0493,2881.24,2024-01-18
O078494,C0494,2898.29,2024-01-19
O078495,C0495,2915.71,2024-01-20
O078496,C0496,2932.42,2024-01-21
O078497,C0497,2949.97,2024-01-22
O078498,C0498,2966.83,2024-01-23
O078499,C0499,2983.04,2024-01-24
O078500,C0500,3000.42,2024-01-25
O078501,C0501,3017.6,2024-01-26
O078502,C0502,3034.65,2024-01-27
O078503,C0503,3051.72,2024-01-28
O078504,C0504,3068.75,2024-01-29
O078505,C0505,3085.01,2024-01-30
O078506,C0506,3102.78,2024-01-31
O078507,C0507,3119.26,2024-02-01
O078508,C0508,3136.88,2024-02-02
O078509,C0509,3153.29,2024-02-03
O078510,C0510,3170.29,2024-02-04
O078511,C0511,3187.37,2024-02-05
O078512,C0512,3204.42,2024-02-06
O078513,C0513,3221.23,2024-02-07
O078514,C0514,3238.11,2024-02-08
O078515,C0515,3255.26,2024-02-09
O078516,C0516,3272.15,2024-02-10
O078517,C0517,3289.97,2024-02-11
O078518,C0518,3306.21,2024-02-12
O078519,C0519,3323.42,2024-02-13
O078520,C0520,3340.82,2024-02-14
O078521,C0521,3357.63,2024-02-15
O078522,C0522,3374.67,2024-02-16
O078523,C0523,3391.66,2024-02-17
O078524,C0524,3408.14,2024-02-18
O078525,C0525,3425.82,2024-02-19
O078526,C0526,3443.0,2024-02-20
O078527,C0527,3459.05,2024-02-21
O078528,C0528,3476.0,2024-02-22
O078529,C0529,3493.6,2024-02-23
O078530,C0530,3510.03,2024-02-24
O078531,C0531,3527.65,2024-02-25
O078532,C0532,3544.44,2024-02-26
O078533,C0533,3562.0,2024-02-27
O078534,C0534,3578.93,2024-02-28
O078535,C0535,3595.5,2024-02-29
O078536,C0536,3612.85,2024-03-01
O078537,C0537,3629.72,2024-03-02
O078538,C0538,3646.55,2024-03-03
O078539,C0539,3663.92,2024-03-04
O078540,C0540,3680.35,2024-03-05
O078541,C0541,3697.78,2024-03-06
O078542,C0542,3714.16,2024-03-07
O078543,C0543,3731.61,2024-03-08
O078544,C0544,3748.61,2024-03-09
O078545,C0545,3765.13,2024-03-10
O078546,C0546,3782.9,2024-03-11
O078547,C0547,3799.42,2024-03-12
O078548,C0548,3816.11,2024-03-13
O078549,C0549,3833.14,2024-03-14
O078550,C0550,3850.77,2024-03-15
O078551,C0551,3867.13,2024-03-16
O078552,C0552,3884.15,2024-03-17
O078553,C0553,3901.52,2024-03-18
O078554,C0554,3918.41,2024-03-19
O078555,C0555,3935.08,2024-03-20
O078556,C0556,3952.5,2024-03-21
O078557,C0557,3969.04,2024-03-22
O078558,C0558,3986.48,2024-03-23
O078559,C0559,4003.16,2024-03-24
O078560,C0560,4020.69,2024-03-25
O078561,C0561,4037.92,2024-03-26
O078562,C0562,4054.26,2024-03-27
O078563,C0563,4071.19,2024-03-28
O078564,C0564,4088.95,2024-03-29
O078565,C0565,4105.65,2024-03-30
O078566,C0566,4122.32,2024-03-31
O078567,C0567,4139.8,2024-04-01
O078568,C0568,4156.1,2024-04-02
O078569,C0569,4173.54,2024-04-03
O078570,C0570,4190.05,2024-04-04
O078571,C0571,4207.55,2024-04-05
O078572,C0572,4224.01,2024-04-06
O078573,C0573,4241.19,2024-04-07
O078574,C0574,4258.17,2024-04-08
O078575,C0575,4275.08,2024-04-09
O078576,C0576,4292.96,2024-04-10
O078577,C0577,4309.07,2024-04-11
O078578,C0578,4326.38,2024-04-12
O078579,C0579,4343.09,2024-04-13
O078580,C0580,4360.26,2024-04-14
O078581,C0581,4377.89,2024-04-15
O078582,C0582,4394.53,2024-04-16
O078583,C0583,4411.26,2024-04-17
O078584,C0584,4428.14,2024-04-18
O078585,C0585,4445.52,2024-04-19
O078586,C0586,4462.06,2024-04-20
O078587,C0587,4479.42,2024-04-21
O078588,C0588,4496.25,2024-04-22
O078589,C0589,4513.01,2024-04-23
O078590,C0590,4530.75,2024-04-24
O078591,C0591,4547.33,2024-04-25
O078592,C0592,4564.66,2024-04-26
O078593,C0593,4581.37,2024-04-27
O078594,C0594,4598.05,2024-04-28
O078595,C0595,4615.0,2024-04-29
O078596,C0596,4632.45,2024-04-30
O078597,C0597,4649.34,2024-05-01
O078598,C0598,4666.14,2024-05-02
O078599,C0599,4683.22,2024-05-03
O078600,C0600,4701.0,2024-05-04
O078601,C0601,4717.84,2024-05-05
O078602,C0602,4734.71,2024-05-06
O078603,C0603,4751.89,2024-05-07
O078604,C0604,4768.56,2024-05-08
O078605,C0605,4785.29,2024-05-09
O078606,C0606,4802.92,2024-05-10
O078607,C0607,4819.54,2024-05-11
O078608,C0608,4836.34,2024-05-12
O078609,C0609,4853.17,2024-05-13
O078610,C0610,4870.14,2024-05-14
O078611,C0611,4887.52,2024-05-15
O078612,C0612,4904.8,2024-05-16
O078613,C0613,4921.25,2024-05-17
O078614,C0614,4938.25,2024-05-18
O078615,C0615,4955.23,2024-05-19
O078616,C0616,4972.78,2024-05-20
O078617,C0617,4989.61,2024-05-21
O078618,C0618,56.47,2024-05-22
O078619,C0619,73.19,2024-05-23
O078620,C0620,90.4,2024-05-24
O078621,C0621,107.69,2024-05-25
O078622,C0622,124.21,2024-05-26
O078623,C0623,141.76,2024-05-27
O078624,C0624,158.1,2024-05-28
O078625,C0625,175.87,2024-05-29
O078626,C0626,192.17,2024-05-30
O078627,C0627,209.85,2024-05-31
O078628,C0628,226.19,2024-06-01
O078629,C0629,243.65,2024-06-02
O078630,C0630,260.66,2024-06-03
O078631,C0631,277.64,2024-06-04
O078632,C0632,294.0,2024-06-05
O078633,C0633,311.76,2024-06-06
O078634,C0634,328.58,2024-06-07
O078635,C0635,345.09,2024-06-08
O078636,C0636,362.42,2024-06-09
O078637,C0637,379.05,2024-06-10
O078638,C0638,396.84,2024-06-11
O078639,C0639,413.99,2024-06-12
O078640,C0640,430.35,2024-06-13
O078641,C0641,447.36,2024-06-14
O078642,C0642,464.29,2024-06-15
O078643,C0643,481.99,2024-06-16
O078644,C0644,498.43,2024-06-17
O078645,C0645,515.92,2024-06-18
O078646,C0646,532.31,2024-06-19
O078647,C0647,549.59,2024-06-20
O078648,C0648,566.49,2024-06-21
O078649,C0649,583.54,2024-06-22
O078650,C0650,600.62,2024-06-23
O078651,C0651,617.49,2024-06-24
O078652,C0652,634.7,2024-06-25
O078653,C0653,651.81,2024-06-26
O078654,C0654,668.81,2024-06-27
O078655,C0655,685.34,2024-06-28
O078656,C0656,702.37,2024-06-29
O078657,C0657,719.88,2024-06-30
O078658,C0658,736.08,2024-07-01
O078659,C0659,753.29,2024-07-02
O078660,C0660,770.25,2024-07-03
O078661,C0661,787.88,2024-07-04
O078662,C0662,804.73,2024-07-05
O078663,C0663,821.04,2024-07-06
O078664,C0664,838.7,2024-07-07
O078665,C0665,855.69,2024-07-08
O078666,C0666,872.27,2024-07-09
O078667,C0667,889.54,2024-07-10
O078668,C0668,906.76,2024-07-11
O078669,C0669,923.69,2024-07-12
O078670,C0670,940.51,2024-07-13
O078671,C0671,957.68,2024-07-14
O078672,C0672,974.04,2024-07-15
O078673,C0673,991.85,2024-07-16
O078674,C0674,1008.7,2024-07-17
O078675,C0675,1025.82,2024-07-18
O078676,C0676,1042.35,2024-07-19
O078677,C0677,1059.76,2024-07-20
O078678,C0678,1076.3,2024-07-21
O078679,C0679,1093.58,2024-07-22
O078680,C0680,1110.65,2024-07-23
O078681,C0681,1127.18,2024-07-24
O078682,C0682,1144.02,2024-07-25
O078683,C0683,1161.55,2024-07-26
O078684,C0684,1178.53,2024-07-27
O078685,C0685,1195.49,2024-07-28
O078686,C0686,1212.83,2024-07-29
O078687,C0687,1229.82,2024-07-30
O078688,C0688,1246.67,2024-07-31
O078689,C0689,1263.53,2024-08-01
O078690,C0690,1280.93,2024-08-02
O078691,C0691,1297.54,2024-08-03
O078692,C0692,1314.95,2024-08-04
O078693,C0693,1331.37,2024-08-05
O078694,C0694,1348.71,2024-08-06
O078695,C0695,1365.86,2024-08-07
O078696,C0696,1382.89,2024-08-08
O078697,C0697,1399.68,2024-08-09
O078698,C0698,1416.45,2024-08-10
O078699,C0699,1433.19,2024-08-11
O078700,C0700,1450.81,2024-08-12
O078701,C0701,1467.01,2024-08-13
O078702,C0702,1484.09,2024-08-14
O078703,C0703,1501.93,2024-08-15
O078704,C0704,1518.44,2024-08-16
O078705,C0705,1535.7,2024-08-17
O078706,C0706,1552.47,2024-08-18
O078707,C0707,1569.62,2024-08-19
O078708,C0708,1586.12,2024-08-20
O078709,C0709,1603.34,2024-08-21
O078710,C0710,1620.12,2024-08-22
O078711,C0711,1637.97,2024-08-23
O078712,C0712,1654.35,2024-08-24
O078713,C0713,1671.06,2024-08-25
O078714,C0714,1688.23,2024-08-26
O078715,C0715,1705.05,2024-08-27
O078716,C0716,1722.24,2024-08-28
O078717,C0717,1739.82,2024-08-29
O078718,C0718,1756.66,2024-08-30
O078719,C0719,1773.86,2024-08-31
O078720,C0720,1790.45,2024-09-01
O078721,C0721,1807.26,2024-09-02
O078722,C0722,1824.6,2024-09-03
O078723,C0723,1841.08,2024-09-04
O078724,C0724,1858.61,2024-09-05
O078725,C0725,1875.36,2024-09-06
O078726,C0726,1892.85,2024-09-07
O078727,C0727,1909.29,2024-09-08
O078728,C0728,1926.21,2024-09-09
O078729,C0729,1943.99,2024-09-10
O078730,C0730,1960.98,2024-09-11
O078731,C0731,1977.85,2024-09-12
O078732,C0732,1994.21,2024-09-13
O078733,C0733,2011.89,2024-09-14
O078734,C0734,2028.64,2024-09-15
O078735,C0735,2045.32,2024-09-16
O078736,C0736,2062.37,2024-09-17
O078737,C0737,2079.98,2024-09-18
O078738,C0738,2096.15,2024-09-19
O078739,C0739,2113.68,2024-09-20
O078740,C0740,2131.0,2024-09-21
O078741,C0741,2147.12,2024-09-22
O078742,C0742,2164.7,2024-09-23
O078743,C0743,2181.78,2024-09-24
O078744,C0744,2198.66,2024-09-25
O078745,C0745,2215.71,2024-09-26
O078746,C0746,2232.79,2024-09-27
O078747,C0747,2249.93,2024-09-28
O078748,C0748,2266.19,2024-09-29
O078749,C0749,2283.94,2024-09-30
O078750,C0750,2300.78,2024-10-01
O078751,C0751,2317.61,2024-10-02
O078752,C0752,2334.81,2024-10-03
O078753,C0753,2351.97,2024-10-04
O078754,C0754,2368.83,2024-10-05
O078755,C0755,2385.47,2024-10-06
O078756,C0756,2402.36,2024-10-07
O078757,C0757,2419.26,2024-10-08
O078758,C0758,2436.66,2024-10-09
O078759,C0759,2453.61,2024-10-10
O078760,C0760,2470.02,2024-10-11
O078761,C0761,2487.08,2024-10-12
O078762,C0762,2504.46,2024-10-13
O078763,C0763,2521.64,2024-10-14
O078764,C0764,2538.16,2024-10-15
O078765,C0765,2555.78,2024-10-16
O078766,C0766,2572.97,2024-10-17
O078767,C0767,2589.11,2024-10-18
O078768,C0768,2606.16,2024-10-19
O078769,C0769,2623.78,2024-10-20
O078770,C0770,2640.65,2024-10-21
O078771,C0771,2657.25,2024-10-22
O078772,C0772,2674.82,2024-10-23
O078773,C0773,2691.78,2024-10-24
O078774,C0774,2708.33,2024-10-25
O078775,C0775,2725.81,2024-10-26
O078776,C0776,2742.2,2024-10-27
O078777,C0777,2759.31,2024-10-28
O078778,C0778,2776.31,2024-10-29
O078779,C0779,2793.55,2024-10-30
O078780,C0780,2810.36,2024-10-31
O078781,C0781,2827.58,2024-11-01
O078782,C0782,2844.73,2024-11-02
O078783,C0783,2861.21,2024-11-03
O078784,C0784,2878.37,2024-11-04
O078785,C0785,2895.1,2024-11-05
O078786,C0786,2912.11,2024-11-06
O078787,C0787,2929.71,2024-11-07
O078788,C0788,2946.11,2024-11-08
O078789,C0789,2963.17,2024-11-09
O078790,C0790,2980.1,2024-11-10
O078791,C0791,2997.46,2024-11-11
O078792,C0792,3014.0,2024-11-12
O078793,C0793,3031.15,2024-11-13
O078794,C0794,3048.21,2024-11-14
O078795,C0795,3065.0,2024-11-15
O078796,C0796,3082.1,2024-11-16
O078797,C0797,3099.46,2024-11-17
O078798,C0798,3116.41,2024-11-18
O078799,C0799,3133.3,2024-11-19
O078800,C0800,3150.62,2024-11-20
O078801,C0801,3167.27,2024-11-21
O078802,C0802,3184.73,2024-11-22
O078803,C0803,3201.36,2024-11-23
O078804,C0804,3218.2,2024-11-24
O078805,C0805,3235.59,2024-11-25
O078806,C0806,3252.85,2024-11-26
O078807,C0807,3269.05,2024-11-27
O078808,C0808,3286.56,2024-11-28
O078809,C0809,3303.34,2024-11-29
O078810,C0810,3320.3,2024-11-30
O078811,C0811,3337.97,2024-12-01
O078812,C0812,3354.39,2024-12-02
O078813,C0813,3371.01,2024-12-03
O078814,C0814,3388.94,2024-12-04
O078815,C0815,3405.36,2024-12-05
O078816,C0816,3422.97,2024-12-06
O078817,C0817,3439.47,2024-12-07
O078818,C0818,3456.96,2024-12-08
O078819,C0819,3473.48,2024-12-09
O078820,C0820,3490.74,2024-12-10
O078821,C0821,3507.25,2024-12-11
O078822,C0822,3524.35,2024-12-12
O078823,C0823,3541.78,2024-12-13
O078824,C0824,3558.44,2024-12-14
O078825,C0825,3575.66,2024-12-15
O078826,C0826,3592.77,2024-12-16
O078827,C0827,3609.23,2024-12-17
O078828,C0828,3626.09,2024-12-18
O078829,C0829,3643.88,2024-12-19
O078830,C0830,3660.15,2024-12-20
O078831,C0831,3677.07,2024-12-21
O078832,C0832,3694.38,2024-12-22
O078833,C0833,3711.0,2024-12-23
O078834,C0834,3728.81,2024-12-24
O078835,C0835,3745.47,2024-12-25
O078836,C0836,3762.62,2024-12-26
O078837,C0837,3779.58,2024-12-27
O078838,C0838,3796.25,2024-12-28
O078839,C0839,3813.4,2024-12-29
O078840,C0840,3830.51,2024-12-30
O078841,C0841,3847.49,2024-01-01
O078842,C0842,3864.13,2024-01-02
O078843,C0843,3881.44,2024-01-03
O078844,C0844,3898.86,2024-01-04
O078845,C0845,3915.86,2024-01-05
O078846,C0846,3932.37,2024-01-06
O078847,C0847,3949.86,2024-01-07
O078848,C0848,3966.33,2024-01-08
O078849,C0849,3983.36,2024-01-09
O078850,C0850,4000.5,2024-01-10
O078851,C0851,4017.66,2024-01-11
O078852,C0852,4034.26,2024-01-12
O078853,C0853,4051.53,2024-01-13
O078854,C0854,4068.56,2024-01-14
O078855,C0855,4085.23,2024-01-15
O078856,C0856,4102.12,2024-01-16
O078857,C0857,4119.07,2024-01-17
O078858,C0858,4136.06,2024-01-18
O078859,C0859,4153.9,2024-01-19
O078860,C0860,4170.58,2024-01-20
O078861,C0861,4187.43,2024-01-21
O078862,C0862,4204.52,2024-01-22
O078863,C0863,4221.01,2024-01-23
O078864,C0864,4238.02,2024-01-24
O078865,C0865,4255.86,2024-01-25
O078866,C0866,4272.66,2024-01-26
O078867,C0867,4289.03,2024-01-27
O078868,C0868,4306.83,2024-01-28
O078869,C0869,4323.65,2024-01-29
O078870,C0870,4340.99,2024-01-30
O078871,C0871,4357.13,2024-01-31
O078872,C0872,4374.95,2024-02-01
O078873,C0873,4391.1,2024-02-02
O078874,C0874,4408.49,2024-02-03
O078875,C0875,4425.28,2024-02-04
O078876,C0876,4442.16,2024-02-05
O078877,C0877,4459.27,2024-02-06
O078878,C0878,4476.6,2024-02-07
O078879,C0879,4493.68,2024-02-08
O078880,C0880,4510.44,2024-02-09
O078881,C0881,4527.83,2024-02-10
O078882,C0882,4544.13,2024-02-11
O078883,C0883,4561.72,2024-02-12
O078884,C0884,4578.81,2024-02-13
O078885,C0885,4595.5,2024-02-14
O078886,C0886,4612.42,2024-02-15
O078887,C0887,4629.01,2024-02-16
O078888,C0888,4646.33,2024-02-17
O078889,C0889,4663.04,2024-02-18
O078890,C0890,4680.54,2024-02-19
O078891,C0891,4697.74,2024-02-20
O078892,C0892,4714.12,2024-02-21
O078893,C0893,4731.96,2024-02-22
O078894,C0894,4748.98,2024-02-23
O078895,C0895,4765.22,2024-02-24
O078896,C0896,4782.49,2024-02-25
O078897,C0897,4799.63,2024-02-26
O078898,C0898,4816.59,2024-02-27
O078899,C0899,4833.33,2024-02-28
O078900,C0900,4850.2,2024-02-29
O078901,C0901,4867.48,2024-03-01
O078902,C0902,4884.71,2024-03-02
O078903,C0903,4901.92,2024-03-03
O078904,C0904,4918.4,2024-03-04
O078905,C0905,4935.5,2024-03-05
O078906,C0906,4952.68,2024-03-06
O078907,C0907,4969.05,2024-03-07
O078908,C0908,4986.56,2024-03-08
O078909,C0909,53.99,2024-03-09
O078910,C0910,70.37,2024-03-10
O078911,C0911,87.56,2024-03-11
O078912,C0912,104.58,2024-03-12
O078913,C0913,121.68,2024-03-13
O078914,C0914,138.05,2024-03-14
O078915,C0915,155.38,2024-03-15
O078916,C0916,172.62,2024-03-16
O078917,C0917,189.1,2024-03-17
O078918,C0918,206.81,2024-03-18
O078919,C0919,223.22,2024-03-19
O078920,C0920,240.97,2024-03-20
O078921,C0921,257.53,2024-03-21
O078922,C0922,274.63,2024-03-22
O078923,C0923,291.16,2024-03-23
O078924,C0924,308.34,2024-03-24
O078925,C0925,325.82,2024-03-25
O078926,C0926,342.55,2024-03-26
O078927,C0927,359.24,2024-03-27
O078928,C0928,376.3,2024-03-28
O078929,C0929,393.92,2024-03-29
O078930,C0930,410.04,2024-03-30
O078931,C0931,427.1,2024-03-31
O078932,C0932,444.13,2024-04-01
O078933,C0933,461.38,2024-04-02
O078934,C0934,478.68,2024-04-03
O078935,C0935,495.79,2024-04-04
O078936,C0936,512.19,2024-04-05
O078937,C0937,529.05,2024-04-06
O078938,C0938,546.92,2024-04-07
O078939,C0939,563.08,2024-04-08
O078940,C0940,581.0,2024-04-09
O078941,C0941,597.82,2024-04-10
O078942,C0942,614.28,2024-04-11
O078943,C0943,631.45,2024-04-12
O078944,C0944,648.33,2024-04-13
O078945,C0945,665.13,2024-04-14
O078946,C0946,682.89,2024-04-15
O078947,C0947,699.7,2024-04-16
O078948,C0948,716.54,2024-04-17
O078949,C0949,733.51,2024-04-18
O078950,C0950,750.93,2024-04-19
O078951,C0951,767.84,2024-04-20
O078952,C0952,784.65,2024-04-21
O078953,C0953,801.86,2024-04-22
O078954,C0954,818.13,2024-04-23
O078955,C0955,835.82,2024-04-24
O078956,C0956,852.5,2024-04-25
O078957,C0957,869.15,2024-04-26
O078958,C0958,886.18,2024-04-27
O078959,C0959,903.47,2024-04-28
O078960,C0960,920.02,2024-04-29
O078961,C0961,937.35,2024-04-30
O078962,C0962,954.78,2024-05-01
O078963,C0963,971.07,2024-05-02
O078964,C0964,988.11,2024-05-03
O078965,C0965,1005.86,2024-05-04
O078966,C0966,1022.68,2024-05-05
O078967,C0967,1039.88,2024-05-06
O078968,C0968,1056.63,2024-05-07
O078969,C0969,1073.79,2024-05-08
O078970,C0970,1090.99,2024-05-09
O078971,C0971,1107.11,2024-05-10
O078972,C0972,1124.86,2024-05-11
O078973,C0973,1141.2,2024-05-12
O078974,C0974,1158.38,2024-05-13
O078975,C0975,1175.86,2024-05-14
O078976,C0976,1192.56,2024-05-15
O078977,C0977,1209.38,2024-05-16
O078978,C0978,1226.41,2024-05-17
O078979,C0979,1243.34,2024-05-18
O078980,C0980,1260.08,2024-05-19
O078981,C0981,1277.14,2024-05-20
O078982,C0982,1294.75,2024-05-21
O078983,C0983,1311.83,2024-05-22
O078984,C0984,1328.4,2024-05-23
O078985,C0985,1345.72,2024-05-24
O078986,C0986,1362.44,2024-05-25
O078987,C0987,1379.84,2024-05-26
O078988,C0988,1396.57,2024-05-27
O078989,C0989,1413.15,2024-05-28
O078990,C0990,1430.07,2024-05-29
O078991,C0991,1447.66,2024-05-30
O078992,C0992,1464.75,2024-05-31
O078993,C0993,1481.54,2024-06-01
O078994,C0994,1498.25,2024-06-02
O078995,C0995,1515.22,2024-06-03
O078996,C0996,1532.34,2024-06-04
O078997,C0997,1549.47,2024-06-05
O078998,C0998,1566.43,2024-06-06
O078999,C0999,1583.4,2024-06-07
O079000,C1000,1600.42,2024-06-08
O079001,C0001,1617.08,2024-06-09
O079002,C0002,1634.58,2024-06-10
O079003,C0003,1651.6,2024-06-11
O079004,C0004,1668.58,2024-06-12
O079005,C0005,1685.6,2024-06-13
O079006,C0006,1702.51,2024-06-14
O079007,C0007,1719.19,2024-06-15
O079008,C0008,1736.56,2024-06-16
O079009,C0009,1753.82,2024-06-17
O079010,C0010,1770.91,2024-06-18
O079011,C0011,1787.36,2024-06-19
O079012,C0012,1804.47,2024-06-20
O079013,C0013,1821.36,2024-06-21
O079014,C0014,1838.77,2024-06-22
O079015,C0015,1855.78,2024-06-23
O079016,C0016,1872.03,2024-06-24
O079017,C0017,1889.11,2024-06-25
O079018,C0018,1906.85,2024-06-26
O079019,C0019,1923.22,2024-06-27
O079020,C0020,1940.98,2024-06-28
O079021,C0021,1957.68,2024-06-29
O079022,C0022,1974.34,2024-06-30
O079023,C0023,1991.25,2024-07-01
O079024,C0024,2008.86,2024-07-02
